Location Id,phone_number,street_address,street_address_2,city,state,zip_code,zip5,foreign_id,foreign_id_type,inactive,address,Latitude,Longitude,Location Name
3532,8656715690,11340 Parkside Drive Unit 2110,,Knoxville,TN,37934-1971,37934,1000283,msg-dentrix_enterprise-DataSource-798,FALSE,"11340 Parkside Drive Unit 2110, , Knoxville TN37934",35.899618,-84.161435,DentalWorks Turkey Creek
3475,8473677119,555 E. Townline Rd.     #4,,Vernon Hills,IL,60061-1552,60061,1000224,msg-dentrix_enterprise-DataSource-798,FALSE,"555 E. Townline Rd.     #4, , Vernon Hills IL60061",42.238639,-87.952797,DentalWorks Vernon Hills
3589,9195709898,11480 Capital Blvd. Suite 115 Caveness Farms,,Wake Forest,NC,27587,27587,462,msg-denticon-DataSource-771,FALSE,"11480 Capital Blvd. Suite 115 Caveness Farms, , Wake Forest NC27587",35.957113,-78.540516,DentalWorks Wake Forest
3468,9195709898,11480 Capital Blvd. Suite 115 Caveness Farms,,Wake Forest,NC,27587,27587,1000217,msg-dentrix_enterprise-DataSource-798,TRUE,"11480 Capital Blvd. Suite 115 Caveness Farms, , Wake Forest NC27587",35.957113,-78.540516,DentalWorks Wake Forest
3473,3362945020,4215 W Wendover Ave.,,Greensboro,NC,27407,27407,1000222,msg-dentrix_enterprise-DataSource-798,TRUE,"4215 W Wendover Ave., , Greensboro NC27407",36.056394,-79.886922,DentalWorks Wendover
3592,3362945020,4215 W Wendover Ave.,,Greensboro,NC,27407,27407,463,msg-denticon-DataSource-771,FALSE,"4215 W Wendover Ave., , Greensboro NC27407",36.056394,-79.886922,DentalWorks Wendover
3398,4409460660,36173 Euclid Ave.,,Willoughby,OH,44094-4410,44094,1000146,msg-dentrix_enterprise-DataSource-798,FALSE,"36173 Euclid Ave., , Willoughby OH44094",41.627483,-81.430318,DentalWorks Willoughby
3428,9103324980,5225 Sigmon Road Suite 130,,Wilmington,NC,28403,28403,1000177,msg-dentrix_enterprise-DataSource-798,TRUE,"5225 Sigmon Road Suite 130, , Wilmington NC28403",34.244406,-77.875264,DentalWorks Wilmington
3591,9103324980,5225 Sigmon Road Suite 130,,Wilmington,NC,28403,28403,450,msg-denticon-DataSource-771,FALSE,"5225 Sigmon Road Suite 130, , Wilmington NC28403",34.244406,-77.875264,DentalWorks Wilmington
3415,3367241235,3210 Silas Creek Parkway #4,,Winston Salem,NC,27103,27103,1000163,msg-dentrix_enterprise-DataSource-798,TRUE,"3210 Silas Creek Parkway #4, , Winston Salem NC27103",36.069798,-80.293995,DentalWorks Winston Salem
3593,3367241235,3210 Silas Creek Parkway #4,,Winston Salem,NC,27103,27103,448,msg-denticon-DataSource-771,FALSE,"3210 Silas Creek Parkway #4, , Winston Salem NC27103",36.069798,-80.293995,DentalWorks Winston Salem
3516,8033260100,4891 Old York Rd. Suite #104,,Rock Hill,SC,29732-8376,29732,1000267,msg-dentrix_enterprise-DataSource-798,FALSE,"4891 Old York Rd. Suite #104, , Rock Hill SC29732",34.981445,-81.089727,DentalWorks York Road
3914,8888750851,333 Bush St,,San Francisco,CA,,,100,msg-denticon-DataSource-948,FALSE,"333 Bush St, , San Francisco CA",37.790592,-122.40306,Denticon Demo
4337,7135262904,1355 WEST GRAY,,Houston,TX,77019-4019,77019,1,msg-opendental-DataSource-1106,FALSE,"1355 WEST GRAY, , Houston TX77019",29.752763,-95.397645,Dentiq Center for Comprehensive Dentistry
423,6782752066,1350 Wooten Lake Road NW #203,,Kennesaw,GA,30144,30144,1,msg-eaglesoft-Location-423,TRUE,"1350 Wooten Lake Road NW #203, , Kennesaw GA30144",34.060043,-84.58907,Dentistry at Kennesaw Point
4807,7186252116,142 Joralemon St,Ste 12C,Brooklyn Heights,NY,11201,11201,1,remote_db-dentrix-DataSource-1316,FALSE,"142 Joralemon St, Ste 12C, Brooklyn Heights NY11201",40.692806,-73.99355,Dentistry at the Heights
3077,8045200699,241 Charles H Dimmock Pkwy,Suite 2,Colonial Heights,VA,23834,23834,11,msg-eaglesoft-Location-3077,FALSE,"241 Charles H Dimmock Pkwy, Suite 2, Colonial Heights VA23834",37.24771,-77.385281,Dentistry by Design
2265,4057375905,7215 E. Reno Ave,,Midwest City,OK,73110,73110,2,msg-eaglesoft-DataSource-497,FALSE,"7215 E. Reno Ave, , Midwest City OK73110",35.464488,-97.402214,Dentistry by Design
3277,5054715353,2905 Rodeo Park Dr E Bldg 4,Ste 200,Santa Fe,NM,87505,87505,8.00E+12,msg-dentrixascend-DataSource-802,FALSE,"2905 Rodeo Park Dr E Bldg 4, Ste 200, Santa Fe NM87505",35.637487,-105.95837,Dentistry by Jared French
4783,,805 Route 38,,Cherry Hill,NJ,8002,8002,1003245,msg-dentrix_enterprise-DataSource-1032,FALSE,"805 Route 38, , Cherry Hill NJ8002",39.936336,-75.04287,Dentistry for Children - Cherry Hill
4152,7328133730,"21 S Hope Chapel Rd,U133-135",,Jackson,NJ,8527,8527,1001187,msg-dentrix_enterprise-DataSource-1032,FALSE,"21 S Hope Chapel Rd,U133-135, , Jackson NJ8527",40.082302,-74.265494,Dentistry for Children - Jackson Crossing
1081,3014702137,13600 Baltimore Ave Suite 200,,Laurel,MD,20707,20707,2,msg-eaglesoft-DataSource-44,TRUE,"13600 Baltimore Ave Suite 200, , Laurel MD20707",39.077222,-76.869522,Dentistry for Children - Laurel
4166,7327763560,"1944 Corlies Ave, Unit 101B",,Neptune City,NJ,7753,7753,1002934,msg-dentrix_enterprise-DataSource-1032,FALSE,"1944 Corlies Ave, Unit 101B, , Neptune City NJ7753",40.207316,-74.040333,Dentistry for Children - Neptune (New)
4850,8596269620,1012 Ival James Boulevard,Suite C,Georgetown,KY,40324-8133,40324,1.30E+13,msg-dentrixascend-DataSource-1011,FALSE,"1012 Ival James Boulevard, Suite C, Georgetown KY40324",38.239718,-84.574498,Dentistry for Children - Richmond
4157,7322402244,"1256 Indian Head Rd, Unit 16-18",,Toms River,NJ,8755,8755,1001364,msg-dentrix_enterprise-DataSource-1032,FALSE,"1256 Indian Head Rd, Unit 16-18, , Toms River NJ8755",39.991235,-74.215,Dentistry for Children - Toms River (NEW)
1090,7706921000,1833 Mt Zion Rd,,Morrow,GA,30260,30260,149,msg-dentalvision-DataSource-43,TRUE,"1833 Mt Zion Rd, , Morrow GA30260",33.568594,-84.330328,Dentistry for Children (GA) - Morrow
1089,7706921000,5590 Roswell Rd Ste A270,,Sandy Springs,GA,30342,30342,109,msg-dentalvision-DataSource-43,TRUE,"5590 Roswell Rd Ste A270, , Sandy Springs GA30342",33.906175,-84.37878,Dentistry for Children (GA) - Sandy Springs
1094,4107213393,"2410 Evergreen Rd, Ste 101",,Gambrills,MD,21054,21054,1,msg-eaglesoft-DataSource-44,TRUE,"2410 Evergreen Rd, Ste 101, , Gambrills MD21054",39.032224,-76.690164,Dentistry for Children (MD) ? Gambrills
4159,7323789990,5315 US Highway 9 N,,Howell,NJ,7731,7731,1001469,msg-dentrix_enterprise-DataSource-1032,FALSE,"5315 US Highway 9 N, , Howell NJ7731",40.127254,-74.221448,Dentistry for Children-Howell
2635,9032846149,1634 S Jackson St,,Jacksonville,TX,75766,75766,10064,msg-dentrix_enterprise-DataSource-634,FALSE,"1634 S Jackson St, , Jacksonville TX75766",31.947874,-95.259541,Dentistry for Children-Jacksonville
4143,7323703700,870 River Avenue,,Lakewood,NJ,8701,8701,1000944,msg-dentrix_enterprise-DataSource-1032,FALSE,"870 River Avenue, , Lakewood NJ8701",40.065298,-74.21951,Dentistry for Children-Lakewood
2637,9033154410,705 E Marshall Ave Ste 4002,Medical Plaza III,Longview,TX,75601,75601,10105,msg-dentrix_enterprise-DataSource-634,FALSE,"705 E Marshall Ave Ste 4002, Medical Plaza III, Longview TX75601",32.502897,-94.730404,Dentistry for Children-Longview
4144,7322402244,"601 Route 37 West, Suite 102",,Toms River,NJ,8755,8755,1000945,msg-dentrix_enterprise-DataSource-1032,TRUE,"601 Route 37 West, Suite 102, , Toms River NJ8755",39.968526,-74.230741,Dentistry for Children-Toms River
2633,9035812198,7916 S Broadway Ave Ste 150,,Tyler,TX,75703-5287,75703,30,msg-dentrix_enterprise-DataSource-634,FALSE,"7916 S Broadway Ave Ste 150, , Tyler TX75703",32.262298,-95.306695,Dentistry for Children-Tyler
4849,5028689300,1502 Oxford Drive,Suite 200,Georgetown,,40324-8133,40324,1.30E+13,msg-dentrixascend-DataSource-1011,FALSE,"1502 Oxford Drive, Suite 200, Georgetown 40324",38.23284,-84.533976,"Dentistry for Children, Inc. - Georgetown"
4848,8595432242,216 Fountain Court,Suite 150,Lexington,KY,40509-2181,40509,1.30E+13,msg-dentrixascend-DataSource-1011,FALSE,"216 Fountain Court, Suite 150, Lexington KY40509",38.003556,-84.437514,"Dentistry for Children, Inc. - Lexington"
1189,7758239797,10455 Double R Blvd,,Reno,NV,89521-8905,89521,3096,msg-opendental-DataSource-59,FALSE,"10455 Double R Blvd, , Reno NV89521",39.429922,-119.75352,Dentistry For Kids
1022,4807196994,7449 East Osborn Road,,Scottsdale,AZ,85251,85251,1,remote_db-dentrix-Location-1022,FALSE,"7449 East Osborn Road, , Scottsdale AZ85251",33.487328,-111.92062,Dentistry of Old Town Scottsdale
1151,3175758993,890 E 116th St Suite #210,,Carmel,IN,46032,46032,5,remote_db-dentrix-Location-1151,TRUE,"890 E 116th St Suite #210, , Carmel IN46032",39.956846,-86.141496,Dentistry on 116
957,5617436700,10156 W Indiantown Rd,,Jupiter,FL,33478,33478,9,msg-opendental-Location-957,FALSE,"10156 W Indiantown Rd, , Jupiter FL33478",26.942081,-80.197793,Dentists of Jupiter Farms
932,5624441544,16461 Whittier Blvd,,Whittier,CA,90603,90603,107,msg-denticon-DataSource-5,TRUE,"16461 Whittier Blvd, , Whittier CA90603",33.94032,-117.97881,Dentists of Whittier
976,2125322000,175 Madison Ave,,New York,NY,10016,10016,3,msg-dentrixascend-Institution-234,FALSE,"175 Madison Ave, , New York NY10016",40.747319,-73.983104,Dentists on Madison
2903,5616235320,1620 SE 4th Ave,,Fort Lauderdale,FL,33316,33316,1,msg-opendental-DataSource-688,FALSE,"1620 SE 4th Ave, , Fort Lauderdale FL33316",26.101415,-80.13858,Dentures Today
4458,5173715342,2410 Lake Lansing Rd. Suite 2,,Lansing,MI,48912,48912,104,msg-denticon-DataSource-1095,FALSE,"2410 Lake Lansing Rd. Suite 2, , Lansing MI48912",42.759146,-84.517407,Derksen Dentistry
4935,4806162222,22202 North Cave Creek,,Phoenix,AZ,85024,85024,non,--DataSource-,TRUE,"22202 North Cave Creek, , Phoenix AZ85024",33.688277,-112.03196,Desert Dentistry
2415,4807064600,4609 E. Chandler Blvd.,,Pheonix,AZ,85048-8885,85048,5,remote_db-dentrix-DataSource-553,FALSE,"4609 E. Chandler Blvd., , Pheonix AZ85048",33.304728,-111.98285,Desert Dentistry - Ahwatukee
2397,6235379100,15033 W. BELL RD,,SURPRISE,AZ,85374,85374,4,remote_db-dentrix-DataSource-538,TRUE,"15033 W. BELL RD, , SURPRISE AZ85374",33.638242,-112.38359,Desert Dentistry - Surprise
908,4805855868,"5315 E High St Suite 115, Phoenix, AZ 85054",,Phoenix,AZ,85054,85054,1,remote_db-dentrix-Location-908,FALSE,"5315 E High St Suite 115, Phoenix, AZ 85054, , Phoenix AZ85054",33.675699,-111.9659,Desert Ridge Pediatric Dentistry
1188,7755750777,90 Falcon Dr,,Fernley,NV,89408-4729,89408,3094,msg-opendental-DataSource-59,FALSE,"90 Falcon Dr, , Fernley NV89408",39.603493,-119.24952,Desert Valley Dental - Fernley
2370,4082866330,189 N Bascom Ave,Suite 200,San Jose,CA,95128,95128,1:01,msg-orthotrac-DataSource-522,FALSE,"189 N Bascom Ave, Suite 200, San Jose CA95128",37.326395,-121.93247,"Destination Smiles - Jeff Kwong, Orthodontics"
1171,4082866315,"189 N. Bascom Ave, Suite #200",,San Jose,CA,95128,95128,2,remote_db-dentrix-DataSource-57,FALSE,"189 N. Bascom Ave, Suite #200, , San Jose CA95128",37.326395,-121.93247,"Destination Smiles, Pediatric Dentistry & Orthodontics"
3859,5137776444,9144 Cincinnati Columbus Rd,,West Chester,OH,45069,45069,1,msg-opendental-DataSource-916,FALSE,"9144 Cincinnati Columbus Rd, , West Chester OH45069",39.321926,-84.362976,Dever Dental
914,4057376622,1991 S. Douglas Blvd,,Midwest City,OK,73130,73130,11,remote_db-dentrix-DataSource-1130,FALSE,"1991 S. Douglas Blvd, , Midwest City OK73130",35.445302,-97.371527,Diamond Dental
1949,6238457400,6544 W. Thomas Road Suite 8,,Phoenix,AZ,85033,85033,3,msg-opendental-DataSource-379,FALSE,"6544 W. Thomas Road Suite 8, , Phoenix AZ85033",33.481685,-112.20277,Diazo Dental
4338,6305368691,1620 Pebblewood Ln,,Naperville,IL,60563,60563,6.00E+12,msg-dentrixascend-DataSource-1104,FALSE,"1620 Pebblewood Ln, , Naperville IL60563",41.797762,-88.205618,Diehl Family Dental
1384,2014688570,3807 Bergenline Ave,,Union City,NJ,7087,7087,6,--DataSource-,FALSE,"3807 Bergenline Ave, , Union City NJ7087",40.775351,-74.026908,Diligent Urgent Care
2769,4242094533,2001 SANTA MONICA BLVD,STE 1160W,Santa Monica,CA,90404,90404,21314,msg-carecloud-DataSource-625,FALSE,"2001 SANTA MONICA BLVD, STE 1160W, Santa Monica CA90404",34.029369,-118.48012,DISCC
3594,2539226822,5615 Valley Ave. E,,Tacoma,WA,98424(253) 922-6822,98424,1,remote_db-dentrix-DataSource-850,FALSE,"5615 Valley Ave. E, , Tacoma WA98424",47.234354,-122.35379,Distinctive Dentistry
2202,2022969448,1234 19th St NW Suite 200,,Washington,DC,20036,20036,7,remote_db-dentrix-Location-2202,FALSE,"1234 19th St NW Suite 200, , Washington DC20036",38.906878,-77.043735,District Dental DC
1157,7032732040,10875 Main St Suite 206,,Fairfax,VA,22030,22030,5,remote_db-dentrix-Location-1157,FALSE,"10875 Main St Suite 206, , Fairfax VA22030",38.851038,-77.320659,District Dental Fairfax
3313,7723011951,1846 SE Port St Lucie Blvd,,Port St Lucie,FL,34952,34952,265577,msg-drchrono-DataSource-817,FALSE,"1846 SE Port St Lucie Blvd, , Port St Lucie FL34952",27.270765,-80.296002,DME - Port St. Lucie
1469,3474874888,7525 4th Avenue,,Brooklyn,NY,11209,11209,1,remote_db-dentrix-DataSource-154,FALSE,"7525 4th Avenue, , Brooklyn NY11209",40.630597,-74.024982,DNTL
2297,6178046767,"65 Harrison Avenue, Suite 201",,Boston,MA,2111,2111,1,msg-ecw-DataSource-512,TRUE,"65 Harrison Avenue, Suite 201, , Boston MA2111",42.35128,-71.061491,DO NOT USE
2086,9145173465,445 Hamilton Ave,Suite 220,White Plains,NY,10601,10601,9999999999,msg-dentrix_enterprise-DataSource-1356,TRUE,"445 Hamilton Ave, Suite 220, White Plains NY10601",41.034895,-73.764707,DO NOT USE
4905,9027243080,644 Water Street East,"Summerside, PE C1N 4J1",,,,,DONOTUSE,msg-orthotrac-DataSource-1365,TRUE,"644 Water Street East, Summerside, PE C1N 4J1,  ",40.579959,-78.115671,DO NOT USE
2155,5126825437,13616 N Hwy 183 Unit A,,Austin,TX,78750,78750,1000311,msg-dentrix_enterprise-DataSource-436,TRUE,"13616 N Hwy 183 Unit A, , Austin TX78750",30.453582,-97.792393,DO NOT USE
4082,6315818600,228 E Main street,,East Islip,NY,11730,11730,1001413,msg-dentrix_enterprise-DataSource-1356,TRUE,"228 E Main street, , East Islip NY11730",40.733238,-73.179845,do not use -  The Smilist Dental - East Islip
3886,5168256695,17 W Merrick,,Valley Stream,NY,11580,11580,1001379,msg-dentrix_enterprise-DataSource-1356,TRUE,"17 W Merrick, , Valley Stream NY11580",40.66513,-73.698594,do not use - Dental Associates of Valley Stream
3188,7137824174,800 Bering Drive,Suite 340,Houston,TX,77057-2143,77057,1,msg-opendental-DataSource-772,TRUE,"800 Bering Drive, Suite 340, Houston TX77057",29.758048,-95.480907,DO NOT USE - Houston Dentists Tanglewood
2373,9108536201,3416 Melrose Road,,Fayetteville,NC,28304,28304,4525734572,msg-denticon-DataSource-240,TRUE,"3416 Melrose Road, , Fayetteville NC28304",35.033403,-78.936714,DO NOT USE - Riccobene Associates Family Dentistry - Fayetteville Melrose - DO NOT USE
4081,6312869000,2801 NY-112 Suite A,,Medford,NY,11763,11763,1001412,msg-dentrix_enterprise-DataSource-1356,TRUE,"2801 NY-112 Suite A, , Medford NY11763",40.826875,-72.993866,do not use - The Smilist Dental - Medford
2704,8437242000,316 CALHOUN ST,,Charleston,SC,29401,29401,80,msg-ecw-DataSource-642,TRUE,"316 CALHOUN ST, , Charleston SC29401",32.782892,-79.949585,DO NOT USE THIS LOCATION
3217,9145591900,128 Ashford Avenue,,Dobbs Ferry,NY,10522,10522,200,--DataSource-,FALSE,"128 Ashford Avenue, , Dobbs Ferry NY10522",41.014148,-73.862145,Dobbs Ferry - Dr. Luks
2220,8039060400,1500 Fort Mill Parkway,Suite 103,Fort Mill,SC,29715,29715,5,msg-curve2-DataSource-466,FALSE,"1500 Fort Mill Parkway, Suite 103, Fort Mill SC29715",34.981107,-80.920708,Doby's Bridge
4884,8039060400,1500 FortMill Parkway,Suite 103,Fort Mill,C,297152538,29715,13,msg-curve2-DataSource-466,FALSE,"1500 FortMill Parkway, Suite 103, Fort Mill C29715",35.009844,-80.928739,Doby's Bridge Pediatric Dentistry HS
3636,4035904248,"Sunridge Mall, 2525 36 Street NE",Unit 164,Calgary,AB,T1Y5Y4,T1Y5Y,B0139937-7F6C-4973-BC91-A605CBAE4760,msg-dolphin-DataSource-881,FALSE,"Sunridge Mall, 2525 36 Street NE, Unit 164, Calgary ABT1Y5Y",42.93834,-100.9557,docbraces Calgary (Sunridge Mall)
2624,4032505999,2675 36 Street NE,Unit 512,Calgary,AB,T1Y 6H6,T1Y 6,1:04,msg-orthotrac-DataSource-612,FALSE,"2675 36 Street NE, Unit 512, Calgary ABT1Y 6",42.93834,-100.9557,docbraces Calgary (Sunridge Professional Centre)
2629,9054760055,24018 Woodbine Ave Unit 13,Keswick,,ON,,,2:02,msg-orthotrac-DataSource-633,FALSE,"24018 Woodbine Ave Unit 13, Keswick,  ON",39.24178,-74.81517,docbraces Keswick
4257,5194349131,761 Richmond Street,,London,ON,N6A 3H4,N6A 3,1:01,msg-orthotrac-DataSource-1073,FALSE,"761 Richmond Street, , London ONN6A 3",37.547115,-77.417404,docbraces London
2599,6137481252,2150 Montreal Road,,Ottawa,ON,K1J 6M7,K1J 6,DA1E8DA0-8D34-4890-9F2B-F32B5973E54D,msg-dolphin-DataSource-610,FALSE,"2150 Montreal Road, , Ottawa ONK1J 6",36.852353,-94.340259,docbraces Ottawa
2656,6137481252,Virtual Appointment,,Ottawa,ON,K1J 6M7,K1J 6,DA1E8DA0-8D34-4890-9F2B-F32B5973E54D,msg-dolphin-DataSource-645,FALSE,"Virtual Appointment, , Ottawa ONK1J 6",41.34559,-88.84258,docbraces Ottawa (Virtual)
4258,7809625434,96 Campsite Road,Unit 32,Spruce Grove,AB,T7X 4J3,T7X 4,2:02,msg-orthotrac-DataSource-1074,FALSE,"96 Campsite Road, Unit 32, Spruce Grove ABT7X 4",36.595478,-94.740686,Docbraces Spruce Grove
4255,5196370900,132 Centre Street,,St. Thomas,ON,N5R 3N7,N5R 3,1:01,msg-orthotrac-DataSource-1071,FALSE,"132 Centre Street, , St. Thomas ONN5R 3",48.688834,-97.177344,docbraces St Thomas
4893,9027018827,644 Water Street E,,Summerside,PE,C1N 0C4,C1N 0,4:01,msg-orthotrac-DataSource-1365,FALSE,"644 Water Street E, , Summerside PEC1N 0",41.368309,-79.925397,docbraces Summerside
4907,9027243080,644 Water Street East,"Summerside, PE C1N 4J1",,,,,8:01,msg-orthotrac-DataSource-1365,FALSE,"644 Water Street East, Summerside, PE C1N 4J1,  ",40.579959,-78.115671,docBraces Summerside - Hygiene
2600,9025646799,628 Kings Road,,Sydney,NS,B1S 1B9,B1S 1,61D00366-EF59-46CC-A408-7D8422FA8B56,msg-dolphin-DataSource-611,FALSE,"628 Kings Road, , Sydney NSB1S 1",27.963356,-82.207312,docbraces Sydney
2630,9058868262,"31 Disera Drive, Suite 240","Thornhill, ON",Thornhill,ON,L4J 0A7,L4J 0,3:01,msg-orthotrac-DataSource-633,FALSE,"31 Disera Drive, Suite 240, Thornhill, ON, Thornhill ONL4J 0",38.288403,-85.625795,docbraces Thornhill
2628,9058868262,"31 Disera Drive, Suite 240",Thornhill,Thornhill,ON,L4J 0A7,L4J 0,1:01,msg-orthotrac-DataSource-633,TRUE,"31 Disera Drive, Suite 240, Thornhill, Thornhill ONL4J 0",38.288403,-85.625795,docbraces Thornhill - Dr. Seema Sharma-Sayal
4256,9028951737,539 Prince Street,,Truro,NS,B2N 1E8,B2N 1,1:01,msg-orthotrac-DataSource-1072,FALSE,"539 Prince Street, , Truro NSB2N 1",41.206381,-93.863473,docbraces Truro
4890,9029015715,26 North Street,Unit 207,Bridgewater,NS,B4V 2V6,B4V 2,4:02,msg-orthotrac-DataSource-1381,FALSE,"26 North Street, Unit 207, Bridgewater NSB4V 2",41.973741,-70.976558,docbraces- Hatheway Bridgewater
4892,5064559775,126 Brunswick Street,,Fredericton,NB,E3B 1G6,E3B 1,NB003,--DataSource-,FALSE,"126 Brunswick Street, , Fredericton NBE3B 1",39.657355,-76.371332,docbraces- Hatheway Fredericton
4889,5064734890,630 Everard H Daigle Blvd,Unit B,Grand Falls,NB,E3Z 2R8,E3Z 2,NB006,--DataSource-,FALSE,"630 Everard H Daigle Blvd, Unit B, Grand Falls NBE3Z 2",48.198563,-93.792679,docbraces- Hatheway Grand Falls
4888,5064734890,255 Connell Street,,Woodstock,NB,E7M 1L2,E7M 1,NB005,--DataSource-,FALSE,"255 Connell Street, , Woodstock NBE7M 1",42.320271,-88.462832,docbraces- Hatheway Woodstock
4891,9029015736,615 Main Street,Unit 317,Yarmouth,NS,B5A 1K1,B5A 1,3:01,msg-orthotrac-DataSource-1381,FALSE,"615 Main Street, Unit 317, Yarmouth NSB5A 1",43.81735,-70.166627,docbraces- Hatheway Yarmouth
